Date,Store_ID,Product_ID,Units_Sold,Selling_Price,Discount_%,Revenue
2024-11-26,S014,P063,82,4.65,0.0,381.3
2024-10-07,S002,P087,13,2.89,0.21,29.68
2024-07-03,S010,P101,71,13.52,0.1,863.93
2024-12-26,S008,P051,9,3.02,0.0,27.18
2024-06-10,S012,P087,65,2.84,0.0,184.6
2024-01-12,S018,P103,81,9.1,0.0,737.1
2024-02-01,S007,P107,51,4.3,0.08,201.76
2024-01-17,S014,P047,43,6.31,0.0,271.33
2024-07-27,S009,P075,61,14.71,0.0,897.31
2024-06-08,S019,P061,33,5.23,0.0,172.59
2024-09-07,S006,P084,29,6.08,0.0,176.32
2024-10-14,S007,P030,87,10.84,0.0,943.08
2024-05-29,S001,P094,104,14.53,0.0,1511.12
2024-06-08,S007,P015,45,2.66,0.0,119.7
2024-05-09,S005,P029,55,13.68,0.16,632.02
2024-07-15,S008,P051,60,3.09,0.0,185.4
2024-01-18,S004,P114,71,8.18,0.0,580.78
2024-04-15,S009,P080,30,11.63,0.0,348.9
2024-03-01,S017,P048,35,8.64,0.0,302.4
2024-05-22,S002,P078,48,2.72,0.0,130.56
2024-07-04,S010,P098,39,12.31,0.0,480.09
2024-06-02,S008,P066,41,3.3,0.0,135.3
2024-07-26,S008,P074,58,4.66,0.0,270.28
2024-02-11,S012,P033,19,12.36,0.21,185.52
2024-04-14,S020,P076,126,9.13,0.25,862.79
2024-09-26,S013,P061,75,5.12,0.0,384.0
2024-11-19,S013,P092,106,5.52,0.0,585.12
2024-09-26,S010,P012,34,7.93,0.0,269.62
2024-03-16,S006,P052,12,2.25,0.0,27.0
2024-05-23,S017,P002,12,3.23,0.0,38.76
2024-12-15,S018,P038,68,11.91,0.16,680.3
2024-03-27,S018,P011,114,14.99,0.0,1708.86
2024-09-20,S004,P031,75,8.12,0.0,609.0
2024-02-14,S009,P041,6,14.79,0.0,88.74
2024-01-02,S009,P078,62,2.6,0.25,120.9
2024-10-10,S019,P090,9,7.07,0.0,63.63
2024-04-08,S019,P003,55,4.07,0.0,223.85
2024-02-21,S004,P070,14,13.32,0.0,186.48
2024-01-10,S006,P025,88,9.75,0.0,858.0
2024-11-16,S008,P061,6,5.15,0.25,23.18
2024-04-05,S011,P016,124,12.43,0.22,1202.23
2024-03-25,S017,P108,28,11.18,0.08,288.0
2024-07-31,S013,P013,19,6.4,0.23,93.63
2024-02-02,S017,P031,38,8.35,0.13,276.05
2024-09-13,S019,P053,79,14.12,0.0,1115.48
2024-05-07,S010,P013,47,6.09,0.0,286.23
2024-10-05,S016,P092,73,5.42,0.0,395.66
2024-08-10,S007,P069,70,13.53,0.0,947.1
2024-01-10,S004,P076,33,8.72,0.0,287.76
2024-02-11,S010,P079,8,7.78,0.0,62.24
2024-05-23,S005,P002,93,3.2,0.0,297.6
2024-05-14,S007,P007,26,11.63,0.0,302.38
2024-05-12,S019,P091,73,6.24,0.0,455.52
2024-01-14,S008,P105,36,14.95,0.0,538.2
2024-09-28,S009,P004,89,2.66,0.06,222.54
2024-07-16,S020,P026,87,6.75,0.0,587.25
2024-11-14,S010,P106,61,2.55,0.0,155.55
2024-12-09,S003,P004,164,2.7,0.0,442.8
2024-01-10,S016,P116,69,7.58,0.0,523.02
2024-12-24,S014,P067,40,14.46,0.0,578.4
2024-11-13,S001,P006,9,14.36,0.0,129.24
2024-08-26,S019,P009,56,2.19,0.0,122.64
2024-07-19,S008,P002,30,3.25,0.0,97.5
2024-08-28,S012,P100,9,6.99,0.14,54.1
2024-02-18,S008,P109,18,8.44,0.0,151.92
2024-09-15,S007,P079,72,7.31,0.0,526.32
2024-10-04,S008,P009,63,2.13,0.0,134.19
2024-11-30,S006,P035,71,3.17,0.0,225.07
2024-04-23,S018,P054,35,11.95,0.0,418.25
2024-01-15,S009,P077,76,8.42,0.0,639.92
2024-12-27,S013,P111,159,3.62,0.0,575.58
2024-08-23,S013,P120,76,9.9,0.0,752.4
2024-03-14,S009,P017,80,4.49,0.0,359.2
2024-12-10,S018,P008,156,13.79,0.0,2151.24
2024-09-22,S017,P035,22,3.16,0.0,69.52
2024-11-30,S018,P099,83,12.34,0.0,1024.22
2024-12-24,S014,P056,109,8.76,0.0,954.84
2024-09-12,S004,P044,91,3.43,0.0,312.13
2024-06-10,S012,P091,73,6.37,0.0,465.01
2024-04-28,S014,P078,24,2.69,0.0,64.56
2024-01-09,S006,P075,85,15.46,0.0,1314.1
2024-12-01,S004,P003,114,3.95,0.0,450.3
2024-02-03,S006,P040,76,8.58,0.0,652.08
2024-08-21,S002,P004,35,2.64,0.0,92.4
2024-12-19,S006,P029,7,13.84,0.0,96.88
2024-04-04,S010,P064,38,15.31,0.0,581.78
2024-02-05,S006,P038,10,11.46,0.0,114.6
2024-02-04,S007,P045,11,12.79,0.0,140.69
2024-01-28,S018,P109,9,8.82,0.0,79.38
2024-04-06,S018,P006,65,15.18,0.0,986.7
2024-03-11,S011,P102,105,3.18,0.0,333.9
2024-06-13,S002,P115,31,5.55,0.0,172.05
2024-04-24,S013,P012,54,8.09,0.0,436.86
2024-06-10,S016,P066,43,3.37,0.0,144.91
2024-12-01,S019,P098,9,12.32,0.0,110.88
2024-01-28,S017,P001,72,3.06,0.19,178.46
2024-06-27,S007,P029,89,14.57,0.13,1128.16
2024-09-10,S010,P092,32,5.34,0.0,170.88
2024-05-14,S012,P098,49,12.36,0.0,605.64
2024-03-22,S001,P014,87,14.12,0.0,1228.44
2024-11-22,S013,P061,118,5.1,0.0,601.8
2024-04-28,S013,P086,55,7.43,0.0,408.65
2024-04-22,S013,P061,67,5.04,0.0,337.68
2024-07-02,S011,P085,24,7.94,0.0,190.56
2024-10-09,S007,P100,43,6.71,0.0,288.53
2024-06-27,S018,P021,126,9.93,0.0,1251.18
2024-12-22,S005,P013,103,6.31,0.0,649.93
2024-09-01,S005,P066,29,3.34,0.06,91.05
2024-01-20,S003,P042,111,5.73,0.0,636.03
2024-01-30,S017,P094,39,14.31,0.0,558.09
2024-08-16,S004,P088,113,12.94,0.0,1462.22
2024-03-30,S018,P050,52,7.22,0.0,375.44
2024-12-04,S016,P049,89,2.6,0.0,231.4
2024-09-06,S016,P008,86,14.1,0.0,1212.6
2024-02-10,S020,P017,7,4.43,0.0,31.01
2024-05-20,S010,P120,88,10.0,0.16,739.2
2024-05-27,S013,P083,62,8.15,0.0,505.3
2024-04-24,S001,P101,53,13.27,0.0,703.31
2024-03-03,S014,P030,10,11.27,0.0,112.7
2024-11-15,S016,P113,28,9.37,0.0,262.36
2024-04-05,S017,P014,64,13.58,0.17,721.37
2024-07-15,S004,P095,100,14.85,0.0,1485.0
2024-03-19,S009,P059,59,12.75,0.0,752.25
2024-04-06,S013,P073,58,2.33,0.0,135.14
2024-07-18,S013,P056,18,8.8,0.0,158.4
2024-02-15,S020,P037,93,13.91,0.0,1293.63
2024-08-04,S010,P057,88,15.5,0.0,1364.0
2024-07-15,S019,P022,6,5.16,0.0,30.96
2024-07-16,S016,P065,22,4.18,0.0,91.96
2024-02-17,S009,P036,84,3.94,0.0,330.96
2024-04-20,S002,P008,9,14.22,0.0,127.98
2024-10-05,S009,P017,36,4.61,0.0,165.96
2024-05-17,S011,P083,105,8.38,0.0,879.9
2024-04-24,S001,P018,52,6.09,0.0,316.68
2024-08-01,S019,P017,81,4.44,0.0,359.64
2024-08-21,S010,P072,75,14.9,0.0,1117.5
2024-10-28,S010,P100,39,7.23,0.12,248.13
2024-10-11,S019,P104,27,7.93,0.13,186.28
2024-05-05,S010,P080,76,11.61,0.0,882.36
2024-05-05,S018,P016,122,12.31,0.0,1501.82
2024-05-14,S014,P111,46,3.68,0.0,169.28
2024-01-14,S014,P070,76,13.77,0.0,1046.52
2024-02-22,S006,P005,6,8.72,0.0,52.32
2024-11-13,S003,P042,6,5.76,0.0,34.56
2024-12-20,S002,P104,115,8.16,0.0,938.4
2024-08-11,S011,P114,42,8.46,0.0,355.32
2024-04-29,S004,P093,84,10.5,0.0,882.0
2024-11-27,S004,P074,50,4.59,0.0,229.5
2024-04-04,S015,P042,25,5.99,0.0,149.75
2024-03-31,S015,P082,14,7.9,0.0,110.6
2024-09-09,S002,P032,18,10.32,0.0,185.76
2024-09-19,S007,P029,27,13.73,0.0,370.71
2024-08-16,S005,P099,33,11.55,0.0,381.15
2024-06-03,S005,P002,128,3.1,0.0,396.8
2024-05-18,S005,P109,127,8.88,0.0,1127.76
2024-04-01,S020,P050,106,7.19,0.0,762.14
2024-09-01,S011,P049,87,2.56,0.14,191.54
2024-08-03,S003,P041,115,14.72,0.0,1692.8
2024-04-16,S002,P112,4,5.5,0.0,22.0
2024-02-10,S014,P013,9,6.33,0.24,43.3
2024-03-02,S001,P023,100,12.2,0.0,1220.0
2024-09-12,S018,P005,28,8.81,0.0,246.68
2024-07-31,S015,P037,8,13.66,0.0,109.28
2024-10-28,S006,P086,89,7.76,0.0,690.64
2024-11-22,S014,P090,13,6.85,0.19,72.13
2024-11-07,S015,P077,58,8.07,0.0,468.06
2024-05-10,S005,P035,18,3.11,0.07,52.06
2024-03-08,S017,P025,17,9.7,0.0,164.9
2024-12-07,S002,P031,75,8.32,0.0,624.0
2024-03-18,S001,P042,117,5.98,0.0,699.66
2024-12-26,S014,P088,66,12.83,0.0,846.78
2024-01-15,S009,P114,89,7.9,0.0,703.1
2024-05-12,S018,P034,29,7.08,0.11,182.73
2024-07-17,S018,P120,109,10.29,0.0,1121.61
2024-05-30,S009,P073,8,2.4,0.0,19.2
2024-06-13,S002,P102,72,3.09,0.14,191.33
2024-06-18,S018,P008,127,13.66,0.0,1734.82
2024-07-23,S004,P113,80,10.1,0.0,808.0
2024-03-04,S012,P043,69,13.48,0.0,930.12
2024-03-13,S005,P048,115,9.14,0.0,1051.1
2024-08-24,S013,P094,106,14.72,0.2,1248.26
2024-09-28,S012,P013,13,6.34,0.0,82.42
2024-07-23,S016,P034,59,6.84,0.0,403.56
2024-02-06,S005,P111,19,3.78,0.0,71.82
2024-05-08,S020,P021,10,10.21,0.0,102.1
2024-05-08,S001,P013,98,6.18,0.0,605.64
2024-10-18,S007,P030,75,10.93,0.0,819.75
2024-06-11,S020,P093,58,10.41,0.0,603.78
2024-11-01,S003,P078,87,2.67,0.0,232.29
2024-02-23,S006,P084,42,6.27,0.22,205.41
2024-01-20,S009,P019,53,5.36,0.0,284.08
2024-08-16,S002,P049,42,2.54,0.0,106.68
2024-10-26,S007,P065,83,4.2,0.0,348.6
2024-04-21,S007,P093,81,10.88,0.0,881.28
2024-12-21,S019,P088,40,13.23,0.0,529.2
2024-01-31,S011,P083,16,8.4,0.0,134.4
2024-01-20,S006,P079,69,7.62,0.11,467.94
2024-09-30,S016,P043,56,14.14,0.0,791.84
2024-08-04,S013,P047,79,6.68,0.16,443.28
2024-06-06,S019,P101,45,13.67,0.0,615.15
2024-07-05,S018,P036,32,4.06,0.0,129.92
2024-03-03,S001,P016,11,12.59,0.0,138.49
2024-01-07,S013,P019,75,5.14,0.06,362.37
2024-05-14,S011,P080,7,11.83,0.0,82.81
2024-02-16,S001,P042,63,5.88,0.0,370.44
2024-01-27,S012,P089,34,2.2,0.0,74.8
2024-09-30,S001,P084,41,6.22,0.0,255.02
2024-09-21,S020,P006,52,14.78,0.18,630.22
2024-11-15,S016,P084,57,6.04,0.0,344.28
2024-09-24,S008,P071,60,5.04,0.0,302.4
2024-10-23,S016,P068,57,4.68,0.0,266.76
2024-09-07,S004,P102,59,3.26,0.0,192.34
2024-06-28,S002,P057,81,15.47,0.0,1253.07
2024-11-08,S010,P041,42,14.47,0.0,607.74
2024-11-13,S014,P044,48,3.58,0.0,171.84
2024-01-25,S002,P023,85,12.58,0.0,1069.3
2024-11-18,S006,P116,11,7.36,0.0,80.96
2024-10-25,S016,P019,56,5.37,0.0,300.72
2024-05-21,S009,P001,34,3.08,0.0,104.72
2024-06-20,S012,P006,62,15.01,0.0,930.62
2024-02-23,S012,P090,37,7.1,0.2,210.16
2024-05-12,S016,P036,40,3.93,0.0,157.2
2024-07-03,S008,P015,58,2.52,0.0,146.16
2024-04-27,S009,P015,59,2.62,0.0,154.58
2024-07-28,S018,P075,31,15.15,0.0,469.65
2024-02-01,S005,P090,75,6.86,0.0,514.5
2024-11-01,S015,P094,33,15.24,0.17,417.42
2024-01-03,S019,P017,59,4.43,0.0,261.37
2024-03-09,S011,P076,28,8.82,0.0,246.96
2024-01-12,S017,P074,10,4.7,0.0,47.0
2024-09-11,S009,P014,53,13.75,0.07,677.74
2024-09-13,S005,P111,65,3.7,0.0,240.5
2024-12-19,S005,P087,78,2.97,0.2,185.33
2024-03-21,S005,P089,36,2.17,0.0,78.12
2024-01-16,S006,P019,58,5.11,0.12,260.81
2024-09-22,S019,P073,54,2.35,0.0,126.9
2024-12-21,S010,P008,119,13.55,0.0,1612.45
2024-06-15,S006,P006,21,14.8,0.0,310.8
2024-04-08,S004,P006,31,15.01,0.19,376.9
2024-06-21,S008,P105,8,15.55,0.0,124.4
2024-04-19,S008,P011,44,14.97,0.0,658.68
2024-11-26,S009,P077,79,7.89,0.12,548.51
2024-04-16,S005,P064,19,15.6,0.0,296.4
2024-11-21,S020,P072,123,15.07,0.0,1853.61
2024-10-24,S009,P012,41,8.05,0.0,330.05
2024-10-12,S007,P003,69,4.13,0.0,284.97
2024-07-20,S007,P067,88,14.36,0.0,1263.68
2024-03-22,S009,P101,44,13.32,0.0,586.08
2024-05-18,S014,P079,68,7.69,0.0,522.92
2024-10-10,S018,P030,98,11.13,0.0,1090.74
2024-03-21,S006,P075,14,15.2,0.0,212.8
2024-07-28,S005,P046,104,8.11,0.24,641.01
2024-08-10,S007,P074,4,4.6,0.0,18.4
2024-10-30,S003,P006,40,15.13,0.0,605.2
2024-02-15,S009,P012,75,8.0,0.0,600.0
2024-09-03,S009,P011,65,14.97,0.0,973.05
2024-11-08,S018,P113,81,9.14,0.0,740.34
2024-02-29,S007,P115,32,5.68,0.0,181.76
2024-08-08,S014,P029,6,14.54,0.0,87.24
2024-09-11,S004,P079,35,7.39,0.0,258.65
2024-10-28,S016,P040,20,8.89,0.0,177.8
2024-04-11,S018,P032,46,9.78,0.0,449.88
2024-01-14,S009,P105,45,15.62,0.0,702.9
2024-04-10,S010,P019,87,5.39,0.0,468.93
2024-12-10,S001,P094,149,15.07,0.0,2245.43
2024-07-23,S004,P015,35,2.55,0.0,89.25
2024-03-09,S016,P026,8,6.89,0.0,55.12
2024-04-11,S018,P097,94,11.29,0.0,1061.26
2024-08-03,S002,P093,73,10.87,0.0,793.51
2024-07-22,S001,P087,98,2.93,0.0,287.14
2024-12-03,S005,P039,105,10.0,0.0,1050.0
2024-01-17,S004,P073,89,2.29,0.0,203.81
2024-08-09,S003,P041,113,14.72,0.0,1663.36
2024-01-31,S005,P099,16,11.65,0.0,186.4
2024-07-03,S011,P028,127,6.22,0.0,789.94
2024-01-08,S012,P021,84,9.66,0.0,811.44
2024-11-08,S011,P108,111,11.14,0.09,1125.25
2024-12-03,S014,P006,23,14.39,0.16,278.01
2024-09-21,S013,P034,11,6.94,0.0,76.34
2024-09-02,S020,P091,84,6.67,0.0,560.28
2024-08-23,S007,P063,19,4.65,0.0,88.35
2024-07-05,S001,P107,114,4.65,0.0,530.1
2024-11-04,S008,P100,42,6.95,0.0,291.9
2024-01-14,S014,P095,41,14.4,0.0,590.4
2024-01-16,S020,P038,97,11.49,0.06,1047.66
2024-02-08,S018,P037,110,13.55,0.0,1490.5
2024-07-30,S013,P020,127,9.99,0.17,1053.05
2024-09-16,S009,P119,72,8.97,0.0,645.84
2024-09-01,S018,P093,78,10.44,0.0,814.32
2024-04-26,S012,P103,45,9.04,0.0,406.8
2024-06-14,S002,P058,75,10.49,0.0,786.75
2024-11-22,S012,P101,71,12.97,0.16,773.53
2024-09-11,S011,P105,26,14.68,0.0,381.68
2024-12-27,S016,P004,78,2.63,0.0,205.14
2024-07-22,S004,P104,68,7.96,0.0,541.28
2024-08-05,S009,P002,67,3.26,0.0,218.42
2024-12-07,S017,P066,24,3.24,0.16,65.32
2024-04-01,S007,P023,10,11.98,0.0,119.8
2024-03-24,S020,P100,28,6.72,0.09,171.23
2024-02-16,S002,P032,42,10.36,0.23,335.04
2024-08-25,S007,P094,34,14.86,0.0,505.24
2024-04-02,S020,P053,16,13.59,0.0,217.44
2024-09-03,S019,P021,30,9.75,0.0,292.5
2024-09-14,S003,P071,78,4.82,0.0,375.96
2024-05-09,S007,P039,81,10.06,0.0,814.86
2024-10-18,S010,P021,63,10.08,0.0,635.04
2024-01-29,S014,P086,78,7.58,0.0,591.24
2024-01-17,S013,P022,42,5.11,0.0,214.62
2024-01-15,S015,P001,70,2.92,0.0,204.4
2024-12-23,S001,P001,87,2.99,0.0,260.13
2024-12-29,S019,P069,34,14.17,0.0,481.78
2024-11-20,S008,P048,5,8.96,0.0,44.8
2024-11-05,S008,P085,33,7.97,0.0,263.01
2024-12-15,S020,P014,156,13.86,0.23,1664.86
2024-09-27,S016,P007,81,11.23,0.0,909.63
2024-06-11,S009,P043,36,13.38,0.0,481.68
2024-04-08,S014,P005,40,8.8,0.0,352.0
2024-01-30,S012,P060,78,9.03,0.0,704.34
2024-12-30,S006,P001,70,3.08,0.0,215.6
2024-04-11,S009,P012,11,8.0,0.0,88.0
2024-11-23,S019,P104,27,8.09,0.0,218.43
2024-06-23,S001,P105,88,15.04,0.0,1323.52
2024-02-15,S007,P104,48,7.96,0.0,382.08
2024-09-02,S003,P021,62,10.23,0.0,634.26
2024-05-24,S006,P070,87,13.11,0.0,1140.57
2024-03-21,S007,P033,88,12.99,0.0,1143.12
2024-03-15,S004,P027,92,4.83,0.0,444.36
2024-06-28,S012,P107,34,4.3,0.0,146.2
2024-03-08,S014,P012,50,7.78,0.0,389.0
2024-12-11,S017,P080,26,12.22,0.0,317.72
2024-01-24,S010,P054,18,11.28,0.0,203.04
2024-08-28,S009,P038,78,12.06,0.0,940.68
2024-02-28,S016,P076,68,9.27,0.07,586.23
2024-02-23,S009,P113,63,9.69,0.0,610.47
2024-06-25,S018,P018,93,6.04,0.0,561.72
2024-04-25,S012,P024,45,10.62,0.0,477.9
2024-02-21,S013,P104,114,8.2,0.0,934.8
2024-02-22,S009,P113,50,9.21,0.09,419.06
2024-07-15,S004,P011,114,14.68,0.0,1673.52
2024-07-22,S007,P036,25,3.94,0.0,98.5
2024-12-04,S020,P107,147,4.62,0.0,679.14
2024-02-02,S004,P058,13,10.24,0.0,133.12
2024-10-14,S002,P078,41,2.6,0.12,93.81
2024-01-31,S010,P096,58,9.28,0.0,538.24
2024-02-13,S014,P038,14,11.67,0.0,163.38
2024-05-07,S018,P033,124,12.26,0.19,1231.39
2024-09-14,S007,P091,9,6.68,0.0,60.12
2024-08-22,S004,P083,75,8.45,0.0,633.75
2024-09-01,S011,P003,83,4.0,0.0,332.0
2024-05-13,S018,P076,104,9.15,0.0,951.6
2024-01-30,S006,P047,58,6.39,0.0,370.62
2024-05-09,S002,P021,49,10.21,0.09,455.26
2024-04-02,S003,P069,9,14.31,0.12,113.34
2024-12-02,S007,P013,97,6.18,0.0,599.46
2024-04-17,S019,P060,67,9.0,0.0,603.0
2024-06-04,S001,P021,123,10.1,0.0,1242.3
2024-04-28,S020,P015,128,2.66,0.0,340.48
2024-01-13,S010,P030,59,11.19,0.0,660.21
2024-03-28,S020,P046,22,8.35,0.0,183.7
2024-06-16,S020,P072,49,14.53,0.0,711.97
2024-02-20,S019,P110,86,8.11,0.09,634.69
2024-11-12,S014,P028,7,6.04,0.07,39.32
2024-04-04,S003,P035,55,3.21,0.0,176.55
2024-06-21,S016,P005,13,8.56,0.0,111.28
2024-08-30,S013,P117,118,8.04,0.0,948.72
2024-02-27,S012,P019,65,5.32,0.0,345.8
2024-09-01,S007,P058,22,10.55,0.16,194.96
2024-09-18,S016,P072,19,14.48,0.0,275.12
2024-05-03,S009,P054,71,11.44,0.0,812.24
2024-01-06,S007,P031,37,8.07,0.0,298.59
2024-12-12,S017,P015,98,2.62,0.0,256.76
2024-10-20,S008,P075,31,15.13,0.0,469.03
2024-02-15,S011,P112,127,5.58,0.07,659.05
2024-05-15,S008,P024,17,10.31,0.06,164.75
2024-04-30,S003,P118,88,10.94,0.0,962.72
2024-01-24,S020,P066,79,3.24,0.0,255.96
2024-02-22,S013,P022,88,5.15,0.0,453.2
2024-04-27,S016,P095,72,15.0,0.0,1080.0
2024-08-10,S014,P052,49,2.33,0.0,114.17
2024-06-11,S011,P043,101,13.5,0.0,1363.5
2024-07-18,S006,P004,63,2.71,0.0,170.73
2024-12-03,S008,P073,121,2.25,0.0,272.25
2024-02-26,S004,P052,89,2.25,0.17,166.21
2024-01-13,S002,P015,60,2.62,0.21,124.19
2024-10-24,S015,P106,65,2.61,0.0,169.65
2024-11-20,S009,P029,31,13.74,0.0,425.94
2024-03-25,S002,P001,50,3.04,0.0,152.0
2024-03-21,S012,P035,43,3.29,0.0,141.47
2024-01-16,S011,P111,31,3.64,0.1,101.56
2024-10-14,S017,P020,27,9.73,0.0,262.71
2024-02-24,S011,P049,88,2.57,0.0,226.16
2024-05-15,S005,P084,10,6.3,0.0,63.0
2024-06-02,S002,P048,43,8.82,0.0,379.26
2024-10-10,S009,P094,51,15.31,0.0,780.81
2024-05-25,S018,P053,53,13.36,0.0,708.08
2024-07-14,S011,P106,118,2.5,0.0,295.0
2024-02-10,S008,P063,75,4.5,0.0,337.5
2024-01-06,S018,P090,6,6.9,0.0,41.4
2024-11-03,S013,P080,28,11.84,0.0,331.52
2024-08-09,S007,P082,29,7.94,0.11,204.93
2024-02-20,S002,P088,68,12.47,0.0,847.96
2024-07-24,S001,P009,15,2.1,0.0,31.5
2024-07-27,S016,P108,54,11.28,0.0,609.12
2024-10-07,S013,P020,114,10.04,0.0,1144.56
2024-04-21,S018,P032,32,10.37,0.0,331.84
2024-08-19,S016,P096,48,9.16,0.0,439.68
2024-07-21,S020,P113,102,9.8,0.0,999.6
2024-09-20,S012,P096,10,9.16,0.0,91.6
2024-09-14,S011,P071,19,5.07,0.0,96.33
2024-06-05,S006,P096,80,9.24,0.0,739.2
2024-06-14,S017,P040,17,8.69,0.0,147.73
2024-07-13,S019,P022,78,4.99,0.0,389.22
2024-04-18,S018,P081,59,13.63,0.0,804.17
2024-04-10,S001,P028,44,6.03,0.0,265.32
2024-07-28,S018,P091,75,6.6,0.0,495.0
2024-01-23,S015,P118,64,10.26,0.0,656.64
2024-11-24,S001,P104,104,7.77,0.0,808.08
2024-03-04,S011,P029,123,14.26,0.0,1753.98
2024-09-20,S019,P094,87,14.38,0.0,1251.06
2024-01-27,S005,P102,24,3.06,0.08,67.56
2024-09-11,S017,P057,69,14.58,0.0,1006.02
2024-08-22,S012,P001,36,3.02,0.0,108.72
2024-06-23,S018,P031,32,8.22,0.0,263.04
2024-01-26,S004,P098,23,12.37,0.0,284.51
2024-04-15,S005,P104,124,8.24,0.0,1021.76
2024-03-03,S007,P016,20,12.27,0.0,245.4
2024-03-02,S006,P078,61,2.72,0.0,165.92
2024-11-01,S001,P100,107,6.94,0.0,742.58
2024-10-03,S016,P091,46,6.62,0.0,304.52
2024-04-04,S018,P010,62,3.19,0.07,183.94
2024-09-29,S002,P079,80,7.74,0.0,619.2
2024-09-13,S007,P112,48,5.61,0.0,269.28
2024-06-27,S014,P085,11,7.51,0.0,82.61
2024-05-21,S020,P096,110,9.21,0.12,891.53
2024-02-12,S001,P110,62,8.05,0.0,499.1
2024-10-07,S006,P037,83,13.49,0.0,1119.67
2024-10-27,S001,P058,117,10.41,0.0,1217.97
2024-04-16,S010,P071,88,5.0,0.0,440.0
2024-06-01,S001,P054,22,11.42,0.0,251.24
2024-12-09,S002,P073,42,2.34,0.0,98.28
2024-01-15,S019,P106,81,2.59,0.0,209.79
2024-02-29,S006,P093,48,10.34,0.0,496.32
2024-09-05,S002,P035,81,3.2,0.0,259.2
2024-12-24,S002,P109,21,8.62,0.0,181.02
2024-01-08,S003,P071,100,4.98,0.0,498.0
2024-03-09,S015,P049,74,2.59,0.0,191.66
2024-04-22,S006,P108,23,11.05,0.0,254.15
2024-02-19,S004,P116,75,7.99,0.0,599.25
2024-01-11,S014,P098,41,11.99,0.23,378.52
2024-01-15,S015,P108,32,11.53,0.0,368.96
2024-03-28,S005,P019,105,5.32,0.0,558.6
2024-10-02,S013,P118,49,10.22,0.2,400.62
2024-06-02,S005,P079,114,7.3,0.17,690.73
2024-08-05,S015,P014,54,13.72,0.14,637.16
2024-08-30,S004,P076,93,8.76,0.06,765.8
2024-01-01,S013,P103,32,8.54,0.0,273.28
2024-06-18,S001,P071,84,4.99,0.0,419.16
2024-08-18,S018,P089,63,2.13,0.0,134.19
2024-08-05,S009,P099,69,12.32,0.0,850.08
2024-04-08,S018,P050,83,6.82,0.0,566.06
2024-09-30,S003,P078,84,2.62,0.0,220.08
2024-05-11,S001,P109,113,8.64,0.0,976.32
2024-09-04,S018,P072,75,15.19,0.0,1139.25
2024-04-20,S016,P109,36,8.85,0.0,318.6
2024-03-22,S017,P044,56,3.55,0.09,180.91
2024-01-11,S020,P050,7,6.87,0.0,48.09
2024-04-27,S014,P021,8,9.98,0.25,59.88
2024-12-11,S011,P109,21,8.41,0.0,176.61
2024-08-21,S007,P104,58,8.14,0.23,363.53
2024-08-25,S020,P028,44,6.03,0.0,265.32
2024-03-16,S006,P076,8,8.77,0.0,70.16
2024-02-20,S015,P090,38,6.89,0.0,261.82
2024-09-22,S004,P012,74,8.28,0.0,612.72
2024-04-16,S015,P031,81,8.24,0.08,614.04
2024-10-30,S018,P035,27,3.27,0.0,88.29
2024-12-07,S005,P099,142,11.83,0.23,1293.49
2024-08-19,S001,P098,118,12.07,0.0,1424.26
2024-02-11,S014,P115,18,5.52,0.13,86.44
2024-02-29,S020,P059,120,12.57,0.0,1508.4
2024-07-24,S005,P074,59,4.79,0.0,282.61
2024-07-07,S002,P097,45,10.97,0.0,493.65
2024-08-15,S002,P115,4,5.55,0.11,19.76
2024-08-04,S014,P076,56,9.25,0.0,518.0
2024-09-12,S016,P081,37,13.33,0.0,493.21
2024-08-05,S018,P070,11,13.57,0.0,149.27
2024-06-20,S007,P115,12,5.4,0.24,49.25
2024-05-05,S002,P094,70,15.16,0.0,1061.2
2024-03-18,S014,P090,12,6.88,0.0,82.56
2024-08-31,S001,P057,52,14.53,0.0,755.56
2024-03-13,S014,P103,74,8.81,0.18,534.59
2024-06-26,S008,P077,75,8.24,0.14,531.48
2024-04-25,S020,P048,9,8.64,0.06,73.09
2024-11-29,S018,P103,76,8.64,0.0,656.64
2024-02-20,S007,P061,84,4.9,0.0,411.6
2024-04-11,S007,P024,87,10.26,0.0,892.62
2024-02-21,S002,P022,30,5.26,0.0,157.8
2024-02-12,S018,P012,28,7.86,0.0,220.08
2024-11-07,S010,P079,29,7.35,0.07,198.23
2024-03-05,S005,P101,124,13.46,0.2,1335.23
2024-11-26,S018,P103,100,9.13,0.0,913.0
2024-02-12,S018,P077,57,8.44,0.0,481.08
2024-03-09,S012,P082,38,8.24,0.0,313.12
2024-01-02,S013,P008,37,14.27,0.0,527.99
2024-01-25,S019,P034,66,6.94,0.0,458.04
2024-05-12,S010,P055,4,9.31,0.0,37.24
2024-06-16,S012,P069,5,13.7,0.0,68.5
2024-10-20,S019,P035,46,3.29,0.0,151.34
2024-05-13,S006,P108,7,12.06,0.09,76.82
2024-07-14,S008,P013,48,6.35,0.17,252.98
2024-04-04,S012,P058,41,10.66,0.0,437.06
2024-10-28,S001,P022,71,5.0,0.0,355.0
2024-02-20,S009,P072,33,15.31,0.0,505.23
2024-01-16,S014,P071,9,4.95,0.0,44.55
2024-07-05,S001,P109,22,8.26,0.1,163.55
